id,nombre,edad,ciudad,carrera,semestre,promedio,trabaja,ingreso_mensual,internet,computadora
1408,Ana 1408,23,Mixco,Ing. Eléctrica,8,99,True,5585,True,False
1409,Javier 1409,22,Antigua,Ing. Eléctrica,6,82,True,3207,False,True
1410,Andrés 1410,20,Antigua,Ing. Electrónica,1,87,False,7703,False,False
1411,Luis 1411,23,Quetzaltenango,Ing. Electrónica,6,78,False,5967,False,True
1412,Carlos 1412,25,Mixco,Ing. Eléctrica,2,60,False,2814,True,False
1413,Ana 1413,23,Villa Nueva,Ing. Electrónica,7,66,True,7735,True,False
1414,Luis 1414,30,Quetzaltenango,Ing. Electrónica,1,70,True,3529,True,False
1415,Paola 1415,28,Villa Nueva,Ing. Electrónica,2,63,True,7435,True,False
1416,Luis 1416,30,Villa Nueva,Ing. Sistemas,8,63,False,3670,False,True
1417,Andrés 1417,28,Mixco,Ing. Eléctrica,5,66,True,6455,True,True
1418,Javier 1418,28,Villa Nueva,Ing. Sistemas,2,96,True,3954,False,False
1419,Carlos 1419,26,Guatemala,Ing. Electrónica,8,81,False,6288,False,True
1420,Javier 1420,24,Guatemala,Ing. Sistemas,9,99,True,4045,True,True
1421,Paola 1421,20,Guatemala,Ing. Electrónica,10,70,True,7801,False,False
1422,Javier 1422,18,Guatemala,Ing. Sistemas,6,87,True,5003,True,False
1423,María 1423,22,Mixco,Ing. Electrónica,6,71,False,7140,False,True
1424,Luis 1424,28,Villa Nueva,Ing. Electrónica,1,84,False,3018,True,False
1425,Lucía 1425,21,Guatemala,Ing. Electrónica,4,78,True,5798,False,False
1426,Carlos 1426,20,Quetzaltenango,Ing. Eléctrica,9,60,False,4102,False,False
1427,Andrés 1427,22,Quetzaltenango,Ing. Sistemas,4,91,False,3083,False,False
1428,Javier 1428,22,Mixco,Ing. Sistemas,1,72,False,7469,True,True
1429,Ana 1429,25,Antigua,Ing. Eléctrica,7,84,False,3828,False,True
1430,Javier 1430,23,Mixco,Ing. Sistemas,4,95,False,3342,False,False
1431,Andrés 1431,23,Antigua,Ing. Eléctrica,8,61,False,4439,False,True
1432,Ana 1432,22,Guatemala,Ing. Sistemas,6,69,True,7656,False,True
1433,Ana 1433,21,Villa Nueva,Ing. Eléctrica,3,85,True,5334,True,True
1434,Paola 1434,19,Quetzaltenango,Ing. Electrónica,6,85,True,2721,False,False
1435,Sofía 1435,26,Villa Nueva,Ing. Eléctrica,10,98,True,2865,False,True
1436,Diego 1436,22,Quetzaltenango,Ing. Eléctrica,3,63,True,4767,True,True
1437,Andrés 1437,20,Mixco,Ing. Electrónica,7,95,True,6892,False,False
1438,Ana 1438,28,Mixco,Ing. Eléctrica,4,70,True,2544,False,False
1439,Paola 1439,26,Villa Nueva,Ing. Electrónica,6,62,True,5121,True,True
1440,Carlos 1440,29,Quetzaltenango,Ing. Electrónica,1,77,False,6542,False,True
1441,Luis 1441,27,Quetzaltenango,Ing. Sistemas,4,75,False,7496,True,True
1442,Lucía 1442,19,Villa Nueva,Ing. Eléctrica,9,73,True,2909,False,False
1443,Diego 1443,27,Quetzaltenango,Ing. Sistemas,6,94,True,6469,False,False
1444,Carlos 1444,18,Quetzaltenango,Ing. Eléctrica,7,85,False,3839,True,False
1445,Diego 1445,25,Antigua,Ing. Electrónica,2,90,True,7976,True,False
1446,Carlos 1446,30,Quetzaltenango,Ing. Electrónica,9,63,False,3059,True,True
1447,Andrés 1447,26,Mixco,Ing. Eléctrica,1,64,False,4118,True,False
1448,Javier 1448,22,Guatemala,Ing. Electrónica,5,76,False,6050,True,True
1449,Diego 1449,28,Villa Nueva,Ing. Sistemas,4,60,True,6287,True,True
1450,María 1450,22,Guatemala,Ing. Sistemas,9,66,False,4523,True,False
1451,Javier 1451,29,Villa Nueva,Ing. Electrónica,7,99,False,5688,False,False
1452,Paola 1452,29,Antigua,Ing. Electrónica,7,99,True,3148,False,False
1453,Sofía 1453,28,Villa Nueva,Ing. Electrónica,6,60,False,7493,False,True
1454,Luis 1454,22,Quetzaltenango,Ing. Eléctrica,8,93,True,3841,False,True
1455,Paola 1455,18,Mixco,Ing. Eléctrica,3,65,False,7893,True,True
1456,Ana 1456,26,Antigua,Ing. Electrónica,3,65,True,4648,True,False
1457,Javier 1457,24,Antigua,Ing. Sistemas,10,91,True,3345,False,False
1458,Ana 1458,27,Quetzaltenango,Ing. Electrónica,4,89,False,2200,True,False
1459,Lucía 1459,26,Mixco,Ing. Eléctrica,6,78,True,2778,True,False
1460,Lucía 1460,18,Quetzaltenango,Ing. Electrónica,8,93,False,4642,True,False
1461,Diego 1461,30,Villa Nueva,Ing. Eléctrica,9,73,False,7707,True,True
1462,Diego 1462,30,Guatemala,Ing. Eléctrica,4,74,False,4274,True,False
1463,Andrés 1463,28,Villa Nueva,Ing. Sistemas,6,66,True,6124,True,False
1464,Luis 1464,22,Quetzaltenango,Ing. Electrónica,4,93,True,7681,False,True
1465,Andrés 1465,19,Guatemala,Ing. Eléctrica,10,72,False,6254,False,True
1466,Lucía 1466,30,Mixco,Ing. Electrónica,7,67,True,6960,False,True
1467,Paola 1467,26,Villa Nueva,Ing. Electrónica,5,68,True,4472,False,True
1468,María 1468,19,Antigua,Ing. Electrónica,6,83,False,2670,False,False
1469,Carlos 1469,27,Mixco,Ing. Electrónica,2,75,True,7437,False,False
1470,Sofía 1470,28,Villa Nueva,Ing. Eléctrica,6,84,True,2436,False,True
1471,Carlos 1471,25,Guatemala,Ing. Eléctrica,2,70,False,4229,False,True
1472,Diego 1472,20,Villa Nueva,Ing. Electrónica,8,62,True,2765,True,False
1473,Diego 1473,22,Villa Nueva,Ing. Sistemas,4,62,True,6064,False,False
1474,Sofía 1474,29,Villa Nueva,Ing. Electrónica,6,94,False,7345,False,True
1475,Paola 1475,23,Quetzaltenango,Ing. Eléctrica,6,70,False,4957,False,True
1476,Ana 1476,19,Antigua,Ing. Sistemas,9,90,False,6666,False,True
1477,Carlos 1477,18,Quetzaltenango,Ing. Sistemas,3,71,False,4721,True,True
1478,Paola 1478,22,Guatemala,Ing. Sistemas,4,74,False,6453,False,True
1479,María 1479,28,Mixco,Ing. Eléctrica,8,60,False,2279,True,False
1480,Andrés 1480,22,Antigua,Ing. Sistemas,3,60,False,4051,False,True
1481,Sofía 1481,23,Quetzaltenango,Ing. Eléctrica,2,81,True,6659,False,False
1482,Ana 1482,21,Quetzaltenango,Ing. Sistemas,1,95,False,6719,False,True
1483,Andrés 1483,26,Guatemala,Ing. Sistemas,3,82,True,6427,True,False
1484,Javier 1484,30,Villa Nueva,Ing. Eléctrica,10,91,False,5846,False,False
1485,Andrés 1485,22,Mixco,Ing. Sistemas,6,78,False,4137,False,True
1486,Carlos 1486,29,Quetzaltenango,Ing. Sistemas,2,97,True,2815,False,False
1487,Javier 1487,29,Guatemala,Ing. Sistemas,2,63,False,3190,False,False
1488,Lucía 1488,24,Villa Nueva,Ing. Eléctrica,6,89,True,7524,False,False
1489,Andrés 1489,28,Guatemala,Ing. Electrónica,7,84,False,5972,False,True
1490,Andrés 1490,27,Villa Nueva,Ing. Eléctrica,4,84,False,7259,False,True
1491,Diego 1491,19,Villa Nueva,Ing. Sistemas,10,85,False,4404,False,False
1492,Sofía 1492,24,Antigua,Ing. Electrónica,9,92,False,4335,True,True
1493,Andrés 1493,20,Villa Nueva,Ing. Eléctrica,5,75,True,4749,True,False
1494,Sofía 1494,21,Mixco,Ing. Sistemas,10,80,False,2163,False,False
1495,Lucía 1495,30,Villa Nueva,Ing. Eléctrica,3,96,True,7656,True,False
1496,Javier 1496,27,Quetzaltenango,Ing. Eléctrica,1,65,False,6654,True,True
1497,Diego 1497,20,Antigua,Ing. Electrónica,5,78,False,3254,False,False
1498,Ana 1498,18,Mixco,Ing. Electrónica,3,75,False,3224,False,False
1499,Sofía 1499,18,Guatemala,Ing. Electrónica,4,89,False,7356,False,False
1500,Carlos 1500,18,Guatemala,Ing. Sistemas,3,67,False,4307,True,False
1501,Andrés 1501,21,Mixco,Ing. Eléctrica,10,90,False,5413,True,False
1502,Ana 1502,25,Quetzaltenango,Ing. Sistemas,8,99,False,2383,False,False
1503,Paola 1503,18,Guatemala,Ing. Sistemas,9,91,False,2894,False,False
1504,Paola 1504,18,Guatemala,Ing. Sistemas,5,92,True,7865,False,True
1505,Ana 1505,24,Antigua,Ing. Electrónica,1,99,False,4408,True,True
1506,Sofía 1506,20,Guatemala,Ing. Eléctrica,1,71,True,7192,False,True
1507,Andrés 1507,28,Antigua,Ing. Sistemas,2,97,False,6108,True,True
1508,Luis 1508,27,Villa Nueva,Ing. Sistemas,3,72,True,6846,True,False
1509,Lucía 1509,24,Mixco,Ing. Sistemas,1,64,True,7421,True,True
1510,Ana 1510,26,Mixco,Ing. Sistemas,3,71,True,5890,False,True
1511,Sofía 1511,19,Mixco,Ing. Electrónica,3,70,False,4941,True,False
1512,Andrés 1512,30,Quetzaltenango,Ing. Eléctrica,1,85,False,4470,False,True
1513,Carlos 1513,29,Quetzaltenango,Ing. Electrónica,3,60,False,3497,False,True
1514,Lucía 1514,25,Antigua,Ing. Eléctrica,8,66,False,5144,True,False
1515,María 1515,28,Quetzaltenango,Ing. Electrónica,5,95,True,4464,True,False
1516,Javier 1516,27,Quetzaltenango,Ing. Eléctrica,5,68,True,6356,True,True
1517,Sofía 1517,29,Villa Nueva,Ing. Sistemas,9,99,False,7473,False,False
1518,Ana 1518,28,Antigua,Ing. Sistemas,7,100,False,7619,False,True
1519,Carlos 1519,28,Villa Nueva,Ing. Sistemas,5,79,True,3293,False,True
1520,Javier 1520,18,Quetzaltenango,Ing. Eléctrica,1,72,True,2590,False,True
1521,Luis 1521,19,Mixco,Ing. Electrónica,3,84,True,6598,True,False
1522,Carlos 1522,20,Antigua,Ing. Eléctrica,4,80,False,3315,True,True
1523,Diego 1523,20,Quetzaltenango,Ing. Eléctrica,7,81,True,4447,True,True
1524,Lucía 1524,23,Mixco,Ing. Electrónica,8,83,False,7112,True,False
1525,Sofía 1525,30,Quetzaltenango,Ing. Electrónica,8,98,False,4786,True,False
1526,Javier 1526,18,Villa Nueva,Ing. Electrónica,4,74,True,4128,True,False
1527,Sofía 1527,29,Antigua,Ing. Sistemas,4,71,True,5352,False,True
1528,Paola 1528,24,Quetzaltenango,Ing. Eléctrica,7,68,False,2818,False,True
1529,Luis 1529,25,Guatemala,Ing. Electrónica,2,66,True,5907,True,True
1530,Carlos 1530,20,Mixco,Ing. Eléctrica,1,92,True,2028,False,True
1531,Luis 1531,22,Villa Nueva,Ing. Sistemas,9,65,False,7308,True,True
1532,María 1532,20,Guatemala,Ing. Sistemas,5,73,True,5136,True,True
1533,Carlos 1533,28,Guatemala,Ing. Electrónica,1,73,True,2029,False,True
1534,Andrés 1534,21,Antigua,Ing. Eléctrica,4,64,False,6619,True,True
1535,Diego 1535,18,Quetzaltenango,Ing. Electrónica,10,94,True,3788,False,True
1536,Ana 1536,21,Mixco,Ing. Sistemas,9,65,False,2360,True,False
1537,Luis 1537,21,Villa Nueva,Ing. Electrónica,2,61,True,2164,False,False
1538,Luis 1538,29,Quetzaltenango,Ing. Electrónica,10,70,False,5964,True,True
1539,María 1539,29,Quetzaltenango,Ing. Electrónica,5,63,False,2663,True,False
1540,Andrés 1540,29,Villa Nueva,Ing. Electrónica,8,60,False,6730,True,False
1541,Javier 1541,25,Villa Nueva,Ing. Electrónica,5,98,True,4599,True,False
1542,Andrés 1542,20,Mixco,Ing. Sistemas,1,63,True,3157,False,True
1543,María 1543,19,Quetzaltenango,Ing. Eléctrica,2,62,True,6408,False,True
1544,Javier 1544,28,Antigua,Ing. Sistemas,6,74,False,4553,True,True
1545,María 1545,30,Mixco,Ing. Eléctrica,7,100,False,3797,True,False
1546,Sofía 1546,29,Antigua,Ing. Eléctrica,6,89,False,4688,False,False
1547,Lucía 1547,21,Antigua,Ing. Sistemas,10,70,False,2142,True,False
1548,Javier 1548,26,Antigua,Ing. Electrónica,2,78,False,7310,True,True
1549,Diego 1549,28,Guatemala,Ing. Eléctrica,1,89,True,5489,False,False
1550,María 1550,29,Guatemala,Ing. Eléctrica,7,81,True,4802,False,False
1551,Javier 1551,18,Antigua,Ing. Eléctrica,3,99,True,4730,True,True
1552,Diego 1552,25,Villa Nueva,Ing. Electrónica,2,89,False,2185,False,False
1553,María 1553,28,Guatemala,Ing. Electrónica,3,60,False,4649,False,False
1554,Andrés 1554,28,Antigua,Ing. Sistemas,7,75,False,7208,False,True
1555,Ana 1555,20,Villa Nueva,Ing. Electrónica,6,76,False,3333,False,False
1556,Ana 1556,27,Villa Nueva,Ing. Electrónica,10,62,False,5843,False,True
1557,Paola 1557,30,Quetzaltenango,Ing. Eléctrica,10,91,True,4037,False,True
1558,Javier 1558,19,Antigua,Ing. Eléctrica,10,73,False,2952,False,False
1559,Lucía 1559,18,Guatemala,Ing. Eléctrica,2,90,True,3852,False,True
1560,Carlos 1560,18,Villa Nueva,Ing. Electrónica,2,93,False,5521,True,True
1561,Diego 1561,18,Quetzaltenango,Ing. Sistemas,6,80,True,2603,False,True
1562,Carlos 1562,28,Mixco,Ing. Eléctrica,4,84,False,5179,False,False
1563,Paola 1563,20,Quetzaltenango,Ing. Electrónica,3,72,False,4364,False,False
1564,Carlos 1564,30,Quetzaltenango,Ing. Eléctrica,10,70,True,5710,True,True
1565,María 1565,23,Quetzaltenango,Ing. Sistemas,3,75,True,5187,False,True
1566,Luis 1566,28,Guatemala,Ing. Electrónica,9,75,True,6919,False,True
1567,Carlos 1567,19,Mixco,Ing. Electrónica,2,69,False,3037,True,True
1568,Ana 1568,29,Quetzaltenango,Ing. Eléctrica,1,84,True,2840,True,False
1569,María 1569,18,Mixco,Ing. Electrónica,10,97,True,2182,False,True
1570,Carlos 1570,21,Antigua,Ing. Eléctrica,2,64,False,2673,True,False
1571,Javier 1571,29,Mixco,Ing. Sistemas,6,68,False,7689,True,False
1572,Lucía 1572,22,Mixco,Ing. Eléctrica,10,67,True,7530,True,True
1573,Andrés 1573,30,Antigua,Ing. Eléctrica,3,60,True,7674,False,False
1574,María 1574,26,Guatemala,Ing. Eléctrica,7,91,True,5958,True,False
1575,Paola 1575,23,Guatemala,Ing. Electrónica,2,89,True,7197,True,True
1576,María 1576,24,Quetzaltenango,Ing. Eléctrica,1,79,True,5277,False,False
1577,Carlos 1577,30,Mixco,Ing. Sistemas,8,68,True,5932,False,False
1578,María 1578,29,Villa Nueva,Ing. Eléctrica,9,94,True,7861,False,True
1579,Carlos 1579,28,Guatemala,Ing. Electrónica,10,77,True,7047,False,True
1580,María 1580,29,Antigua,Ing. Electrónica,7,80,True,6972,True,False
1581,Carlos 1581,21,Quetzaltenango,Ing. Electrónica,8,62,True,3528,False,False
1582,Andrés 1582,30,Mixco,Ing. Sistemas,8,100,False,4024,True,True
1583,Sofía 1583,18,Quetzaltenango,Ing. Eléctrica,10,86,False,4489,False,True
1584,Ana 1584,27,Antigua,Ing. Electrónica,10,66,True,2743,False,False
1585,Ana 1585,27,Villa Nueva,Ing. Sistemas,2,83,False,2211,True,True
1586,Javier 1586,29,Antigua,Ing. Eléctrica,5,88,False,3357,False,False
1587,Carlos 1587,27,Quetzaltenango,Ing. Eléctrica,4,100,True,5634,True,True
1588,María 1588,25,Guatemala,Ing. Sistemas,10,90,False,7576,True,True
1589,María 1589,20,Villa Nueva,Ing. Electrónica,6,67,True,7706,False,False
1590,Sofía 1590,21,Quetzaltenango,Ing. Electrónica,2,97,True,3021,False,True
1591,Paola 1591,22,Villa Nueva,Ing. Eléctrica,8,97,True,4512,False,True
1592,Javier 1592,24,Guatemala,Ing. Eléctrica,5,61,True,7842,True,False
1593,Luis 1593,29,Antigua,Ing. Electrónica,3,87,True,3620,False,False
1594,Javier 1594,23,Villa Nueva,Ing. Eléctrica,5,68,True,6236,False,True
1595,Sofía 1595,24,Mixco,Ing. Sistemas,3,69,True,4800,True,False
1596,María 1596,22,Antigua,Ing. Sistemas,4,97,False,6511,True,False
1597,Sofía 1597,18,Villa Nueva,Ing. Electrónica,1,78,True,2967,False,False
1598,Andrés 1598,21,Villa Nueva,Ing. Electrónica,2,95,False,7803,False,False
1599,Andrés 1599,28,Quetzaltenango,Ing. Eléctrica,6,95,True,7209,False,False
1600,Luis 1600,26,Guatemala,Ing. Eléctrica,8,62,False,3026,False,False
1601,Paola 1601,25,Antigua,Ing. Eléctrica,1,72,False,4321,False,False
1602,Andrés 1602,24,Guatemala,Ing. Electrónica,2,82,True,7848,False,False
1603,Carlos 1603,28,Guatemala,Ing. Eléctrica,2,60,False,5671,False,False
1604,Lucía 1604,23,Antigua,Ing. Electrónica,7,99,False,5509,False,True
1605,Javier 1605,23,Villa Nueva,Ing. Electrónica,4,75,True,4141,False,True
1606,Carlos 1606,24,Guatemala,Ing. Eléctrica,9,69,True,4598,False,True
1607,Carlos 1607,18,Villa Nueva,Ing. Eléctrica,9,70,True,2778,True,False
1608,Paola 1608,26,Quetzaltenango,Ing. Eléctrica,5,97,True,7682,False,True
1609,Luis 1609,28,Villa Nueva,Ing. Eléctrica,3,82,True,7353,False,True
1610,Diego 1610,24,Guatemala,Ing. Electrónica,1,77,False,5846,True,True
1611,Luis 1611,23,Villa Nueva,Ing. Sistemas,4,95,False,6685,True,True
1612,Ana 1612,28,Quetzaltenango,Ing. Eléctrica,9,73,False,2205,True,True
1613,Sofía 1613,18,Antigua,Ing. Sistemas,3,70,True,3704,True,True
1614,Lucía 1614,27,Quetzaltenango,Ing. Eléctrica,10,93,False,4544,False,False
1615,Diego 1615,19,Villa Nueva,Ing. Sistemas,6,90,False,4784,False,False
1616,Luis 1616,26,Antigua,Ing. Eléctrica,4,96,True,7426,False,True
1617,Javier 1617,22,Villa Nueva,Ing. Sistemas,6,79,False,6273,True,True
1618,Ana 1618,27,Mixco,Ing. Sistemas,1,87,False,2136,True,False
1619,Luis 1619,23,Quetzaltenango,Ing. Electrónica,9,89,False,3983,True,True
1620,Javier 1620,27,Quetzaltenango,Ing. Eléctrica,6,70,True,5918,False,False
1621,Carlos 1621,29,Villa Nueva,Ing. Eléctrica,1,60,False,2800,True,False
1622,Ana 1622,29,Quetzaltenango,Ing. Electrónica,10,65,True,5387,False,False
1623,Javier 1623,26,Villa Nueva,Ing. Eléctrica,7,91,True,4555,True,True
1624,Carlos 1624,28,Villa Nueva,Ing. Electrónica,9,80,False,3779,False,True
1625,Andrés 1625,22,Quetzaltenango,Ing. Electrónica,10,61,False,7354,False,False
1626,Sofía 1626,25,Quetzaltenango,Ing. Electrónica,2,76,True,6390,True,True
1627,Lucía 1627,18,Antigua,Ing. Electrónica,1,80,False,7797,False,True
1628,Andrés 1628,19,Villa Nueva,Ing. Electrónica,3,64,True,3569,True,True
1629,Carlos 1629,25,Mixco,Ing. Eléctrica,9,68,True,7027,True,False
1630,Luis 1630,30,Guatemala,Ing. Sistemas,2,88,False,7359,True,False
1631,Luis 1631,20,Guatemala,Ing. Eléctrica,4,68,False,7572,True,False
1632,Diego 1632,29,Villa Nueva,Ing. Eléctrica,1,89,True,4541,True,True
1633,Ana 1633,30,Quetzaltenango,Ing. Electrónica,8,60,False,5036,False,True
1634,Sofía 1634,25,Villa Nueva,Ing. Eléctrica,7,99,True,7517,True,True
1635,Luis 1635,18,Guatemala,Ing. Eléctrica,1,71,True,3327,False,True
1636,Javier 1636,22,Antigua,Ing. Electrónica,10,98,False,6638,False,True
1637,Javier 1637,25,Antigua,Ing. Electrónica,5,62,True,7077,False,False
1638,Diego 1638,23,Villa Nueva,Ing. Sistemas,4,81,False,3601,True,True
1639,Paola 1639,24,Guatemala,Ing. Eléctrica,2,97,False,7405,False,False
1640,Paola 1640,24,Antigua,Ing. Electrónica,2,80,True,2497,True,True
1641,Lucía 1641,30,Quetzaltenango,Ing. Sistemas,4,88,True,4129,True,False
1642,Paola 1642,25,Mixco,Ing. Eléctrica,10,85,False,7743,False,True
1643,Luis 1643,26,Quetzaltenango,Ing. Sistemas,9,82,False,4554,True,False
1644,Sofía 1644,26,Quetzaltenango,Ing. Electrónica,2,82,True,7744,True,False
1645,Luis 1645,20,Quetzaltenango,Ing. Electrónica,5,99,False,7450,True,False
1646,Luis 1646,21,Quetzaltenango,Ing. Electrónica,3,68,True,2586,False,False
1647,Luis 1647,21,Mixco,Ing. Sistemas,6,98,False,4204,True,True
1648,Andrés 1648,22,Antigua,Ing. Electrónica,6,74,False,3234,False,False
1649,Lucía 1649,22,Antigua,Ing. Electrónica,9,61,True,5195,False,False
1650,Andrés 1650,29,Villa Nueva,Ing. Eléctrica,4,68,True,5205,False,False
1651,Sofía 1651,28,Quetzaltenango,Ing. Sistemas,5,77,False,2786,False,False
1652,Paola 1652,24,Villa Nueva,Ing. Electrónica,6,94,False,7984,True,False
1653,Carlos 1653,22,Villa Nueva,Ing. Electrónica,4,82,True,4286,True,True
1654,Sofía 1654,20,Mixco,Ing. Electrónica,8,85,False,6730,True,False
1655,Javier 1655,23,Guatemala,Ing. Electrónica,4,91,False,4722,True,False
1656,Javier 1656,28,Villa Nueva,Ing. Eléctrica,7,90,True,6998,True,True
1657,Paola 1657,22,Mixco,Ing. Eléctrica,10,91,False,7515,True,False
1658,Luis 1658,30,Guatemala,Ing. Eléctrica,9,66,False,2761,True,False
1659,Andrés 1659,30,Antigua,Ing. Sistemas,6,83,True,4613,True,False
1660,Diego 1660,26,Guatemala,Ing. Eléctrica,7,93,True,4563,True,False
1661,Carlos 1661,18,Guatemala,Ing. Sistemas,7,91,False,6572,True,True
1662,Ana 1662,28,Quetzaltenango,Ing. Sistemas,7,69,True,3396,True,True
1663,Javier 1663,26,Mixco,Ing. Sistemas,7,73,False,2996,True,False
1664,Paola 1664,21,Mixco,Ing. Electrónica,10,62,True,3320,True,False
1665,Diego 1665,26,Mixco,Ing. Sistemas,10,69,True,2866,True,False
1666,Javier 1666,23,Villa Nueva,Ing. Eléctrica,4,78,False,3581,True,False
1667,Luis 1667,23,Villa Nueva,Ing. Sistemas,5,87,False,6845,False,True
1668,Luis 1668,19,Antigua,Ing. Eléctrica,7,72,True,4195,True,True
1669,Paola 1669,22,Antigua,Ing. Sistemas,2,64,False,6224,False,False
1670,Ana 1670,20,Antigua,Ing. Sistemas,6,88,False,3097,False,False
1671,María 1671,30,Quetzaltenango,Ing. Eléctrica,3,66,True,6733,False,True
1672,Carlos 1672,26,Villa Nueva,Ing. Sistemas,5,88,True,2762,False,False
1673,Lucía 1673,19,Villa Nueva,Ing. Eléctrica,3,63,True,2166,False,False
1674,Ana 1674,20,Guatemala,Ing. Electrónica,1,74,True,2445,True,True
1675,María 1675,22,Antigua,Ing. Electrónica,5,62,False,6683,True,False
1676,Lucía 1676,30,Mixco,Ing. Electrónica,4,64,False,7385,False,True
1677,Diego 1677,23,Antigua,Ing. Sistemas,10,82,False,7069,True,True
1678,Luis 1678,27,Quetzaltenango,Ing. Electrónica,10,74,False,4363,True,True
1679,Carlos 1679,28,Guatemala,Ing. Electrónica,6,74,False,4431,True,False
1680,Luis 1680,29,Mixco,Ing. Eléctrica,9,61,False,4845,False,False
1681,Ana 1681,18,Antigua,Ing. Sistemas,3,84,True,4924,False,False
1682,Carlos 1682,21,Quetzaltenango,Ing. Sistemas,7,93,True,2104,False,False
1683,Paola 1683,21,Quetzaltenango,Ing. Sistemas,9,85,False,5724,False,True
1684,María 1684,25,Antigua,Ing. Electrónica,3,82,True,3607,False,False
1685,Lucía 1685,28,Antigua,Ing. Sistemas,1,86,False,6054,True,False
1686,Andrés 1686,18,Quetzaltenango,Ing. Electrónica,4,66,True,7847,True,False
1687,Luis 1687,23,Guatemala,Ing. Sistemas,8,96,False,5040,True,False
1688,Andrés 1688,20,Antigua,Ing. Eléctrica,7,65,False,4284,False,True
1689,Sofía 1689,27,Villa Nueva,Ing. Electrónica,2,76,False,6853,True,True
1690,Ana 1690,20,Mixco,Ing. Electrónica,5,84,True,3710,True,True
1691,María 1691,23,Antigua,Ing. Electrónica,1,73,False,3608,True,True
1692,Luis 1692,21,Villa Nueva,Ing. Eléctrica,10,74,True,5538,True,True
1693,Ana 1693,27,Mixco,Ing. Sistemas,10,99,True,3272,False,False
1694,Paola 1694,22,Quetzaltenango,Ing. Sistemas,8,88,True,2670,True,True
1695,María 1695,28,Villa Nueva,Ing. Eléctrica,5,67,False,7361,True,True
1696,Ana 1696,30,Villa Nueva,Ing. Eléctrica,9,69,True,2452,False,True
1697,Carlos 1697,25,Quetzaltenango,Ing. Electrónica,1,96,False,3572,False,True
1698,Lucía 1698,29,Quetzaltenango,Ing. Electrónica,6,91,True,5385,True,False
